id,ad_owner_id,buyer_user_id,ad_id,sold_price,created_at
5118,334,15196,12968,248296.8540906391,2017-01-29
5119,16633,3326,8208,312323.2287770467,2019-07-06
5120,1248,12063,293,288528.8105541701,2017-10-14
5121,27024,4550,13513,318410.9033511282,2018-11-26
5122,16155,15625,6496,291187.0402622581,2019-05-18
5123,14301,21112,10118,298195.47960270924,2018-07-21
5124,5580,584,13373,263284.700919946,2019-06-10
5125,13219,402,9402,295945.9016058668,2018-12-25
5126,16452,7959,16581,279973.9782644828,2017-05-30
5127,9055,6450,8357,269351.07207700016,2019-11-29
5128,3612,4543,4217,262351.6897603241,2017-02-17
5129,20015,24194,19866,309593.5321620696,2018-09-06
5130,17359,4789,14887,298806.48157952074,2019-11-18
5131,14505,5584,13133,298036.4953494202,2019-12-06
5132,7994,24886,8367,293443.8276161808,2017-04-14
5133,24644,8900,18619,300851.3354940455,2018-06-23
5134,21667,9206,15545,298786.7523920181,2017-07-02
5135,18415,7160,1270,320983.70279450953,2019-07-01
5136,16611,20985,669,288061.5194698715,2018-06-13
5137,18110,27535,11157,282146.943157383,2018-05-17
5138,17449,21909,17188,303051.14084485703,2019-09-17
5139,27489,19108,2297,226532.17224994046,2018-07-10
5140,9528,4055,18506,326620.7055476522,2017-09-16
5141,3398,5352,2261,255430.21511951883,2017-07-27
5142,5201,3705,7544,332758.6848522457,2017-05-19
5143,11923,3929,15471,288390.8326240026,2019-04-14
5144,27204,16800,14634,315610.8352502021,2017-08-05
5145,13093,19158,3082,317537.86768971937,2018-05-03
5146,8050,14617,3017,279059.75924946065,2018-05-02
5147,23192,423,9377,295999.0770909787,2019-05-24
5148,22541,6962,3531,305362.1006710589,2019-11-13
5149,16632,29453,9827,281467.56735935365,2018-09-03
5150,14639,14275,13249,319873.7606851548,2017-05-12
5151,27502,13816,14232,312691.94694112457,2017-12-11
5152,9814,26771,1957,332106.09865588776,2017-11-17
5153,13076,16078,2361,255040.06691947952,2019-07-31
5154,25307,2730,16753,350306.40239005635,2019-04-14
5155,8072,10832,10953,297795.43132245087,2019-12-17
5156,8065,28895,19852,293991.8880187163,2018-04-27
5157,11412,729,1434,306522.5253269699,2017-10-23
5158,28461,27112,3367,292786.221063029,2019-04-15
5159,17283,27117,18326,255046.66266234056,2019-12-15
5160,14166,24627,5805,282466.98053742293,2018-05-15
5161,7350,7845,10221,263956.4845846604,2018-01-27
5162,17338,4234,4331,272344.6119144993,2018-06-17
5163,16453,8775,14738,289181.76227238274,2019-12-21
5164,18575,17900,5002,331858.75696605106,2019-07-23
5165,22468,23446,15687,269620.60858558223,2018-04-26
5166,23484,5657,19961,298392.6358672133,2018-07-16
5167,29686,8242,16621,316196.3207638975,2017-07-13
5168,26217,373,15420,341273.7015756633,2017-08-23
5169,23381,23087,6264,320770.8655035888,2018-03-08
5170,15899,29604,14737,281064.5913879131,2017-06-17
5171,27193,16245,6399,283896.4436886468,2019-12-15
5172,8238,3408,3108,313971.35177696514,2018-10-28
5173,16594,27022,5100,296595.4173512751,2017-07-20
5174,10221,2407,12572,296933.58131269546,2019-01-22
5175,8001,7871,4096,332301.3754321849,2017-02-24
5176,12455,11046,18452,355637.7933470785,2019-06-20
5177,10354,20388,7913,284826.89871132653,2017-05-21
5178,23413,19443,13834,287374.2420137696,2019-05-26
5179,9628,10521,576,299909.28025239805,2018-02-24
5180,11136,6279,9761,316092.9953113617,2019-01-18
5181,21172,20994,10415,345201.3978181761,2019-11-22
5182,11330,21117,10489,302662.6847616232,2017-08-27
5183,11949,13970,5761,280972.2296350723,2017-04-20
5184,7437,6812,7227,291895.7337018602,2020-01-04
5185,414,24146,5767,297564.7954026776,2019-07-11
5186,1894,14841,15849,293074.66886722884,2017-01-30
5187,10160,10706,14720,300130.0336468378,2019-06-05
5188,22639,6943,12304,314732.22154671326,2019-08-23
5189,26216,29687,8612,333203.49942166277,2019-11-26
5190,1572,3859,14301,311203.01078283,2018-04-24
5191,7204,16198,4958,311820.1650127915,2019-10-26
5192,23722,6353,80,316451.16605942824,2019-04-20
5193,11718,25284,10062,337898.63733933104,2018-04-24
5194,13745,23995,16565,311808.51311882556,2018-05-27
5195,15971,2186,12574,304079.2356861076,2019-07-18
5196,12113,25739,14294,324573.56711401715,2018-02-16
5197,3972,10709,9830,304942.2165721784,2017-12-12
5198,24620,8148,10656,301025.1695838885,2017-08-05
5199,16606,27864,18956,358348.5070711639,2018-10-04
5200,749,19433,6992,305277.52295940067,2017-06-28
5201,8220,8945,4641,278568.04431768187,2018-08-13
5202,16818,28466,15131,275905.22701558657,2017-07-13
5203,22262,28030,4106,294650.487530708,2017-04-12
5204,28872,28601,909,327922.1221816803,2017-07-12
5205,18426,29909,2382,240513.49529030165,2019-02-03
5206,10983,6005,8424,293185.89244142536,2017-09-04
5207,20633,16857,18970,285538.88968469267,2019-02-02
5208,658,13499,2837,313348.73042680573,2018-11-04
5209,7957,1386,19747,324423.24807916227,2017-07-07
5210,5614,22455,15791,274414.3783176227,2019-05-03
5211,23097,18380,4453,305067.2520826704,2018-07-18
5212,11381,20739,19109,292914.52160366334,2017-08-13
5213,17979,6900,12204,249985.19906235373,2019-05-27
5214,24171,15529,18777,365086.55808222864,2018-12-28
5215,12023,9770,12169,334666.6430415438,2019-01-12
5216,6232,7233,7318,310118.3325884923,2018-04-21
5217,17188,14339,11359,291874.1294061754,2019-07-13
5218,16199,23852,16919,340400.63096937153,2017-06-26
5219,24919,20516,8694,334736.7261177667,2019-05-16
5220,4558,22892,11825,375259.0287342401,2018-07-08
5221,24562,26494,1663,273737.2026347944,2017-04-28
5222,26749,19819,12725,345663.85235670314,2018-04-22
5223,20938,6497,3859,355095.3508236522,2017-10-06
5224,5118,3180,4963,254828.2106500285,2019-01-15
5225,17947,22243,3216,299056.6498333739,2019-08-16
5226,29505,26734,16748,303096.5415515518,2017-02-21
5227,25301,4186,13138,343260.54224072327,2018-09-19
5228,9418,28073,10511,322695.1698173056,2019-08-21
5229,29149,17202,12121,284699.9696590365,2017-04-23
5230,24589,8722,6146,261029.67188017507,2017-11-26
5231,4157,28297,2875,332221.2836655224,2019-02-26
5232,28733,28866,13365,286652.2240626027,2018-12-28
5233,21720,23687,17178,329374.09455473715,2019-05-04
5234,9720,17313,10629,328571.9157632506,2017-08-02
5235,18627,8393,4949,272503.1692152241,2018-04-25
5236,24977,5639,18026,315058.8238876413,2018-01-31
5237,14641,875,10168,379114.89021927136,2017-05-29
5238,15926,2913,10847,343307.8412110931,2019-02-14
5239,5515,12198,4063,372776.6725574178,2017-05-21
5240,17820,15268,9582,360256.6953287679,2018-05-06
5241,27128,8271,13935,314285.3310214865,2018-05-31
5242,1217,11953,8899,341134.03149019787,2017-04-24
5243,20310,11809,7163,312239.44716882217,2017-06-03
5244,18541,29292,16661,258958.77187826065,2019-12-16
5245,14305,29905,14999,298164.5263250189,2018-06-28
5246,18897,16603,13215,226667.5040919129,2017-12-03
5247,27447,27852,16563,271250.6485642628,2019-09-30
5248,4153,28470,14828,375456.2607243916,2018-02-03
5249,14460,11726,12283,292970.6347157476,2018-04-21
5250,7378,14502,2723,347357.31592147215,2018-08-07
5251,2441,14152,15218,282926.26317510946,2018-05-04
5252,12866,13201,16532,314309.6048878366,2017-07-06
5253,3066,6493,15589,398380.1935538691,2018-08-03
5254,22592,7962,2273,310396.09382970945,2017-11-16
5255,23876,1585,5750,369254.8028623782,2019-06-27
5256,24824,19060,7366,347384.78879087063,2020-01-01
5257,16201,7170,11637,293556.9163819257,2018-02-02
5258,6295,27867,7821,345364.84202651645,2017-08-13
5259,14778,9122,6394,368607.9294765823,2017-07-26
5260,29187,24384,2386,305572.3869720289,2019-10-01
5261,11531,23124,9522,359457.23781633173,2018-05-14
5262,202,26981,12647,410541.4359771509,2017-04-20
5263,16290,11085,19452,293231.1965633435,2018-01-21
5264,22383,6525,3422,365911.09097819845,2017-10-25
5265,2097,25929,4521,346389.3320137527,2017-01-13
5266,9004,12366,16972,291623.2658451547,2018-01-26
5267,21083,14642,6366,290038.6874265335,2019-07-12
5268,12408,5525,13520,315043.093337446,2018-04-22
5269,23679,6437,19560,352498.944920607,2019-03-09
5270,7003,166,16436,355504.97073253564,2018-05-13
5271,27152,17744,14210,307365.8048186414,2018-08-15
5272,25898,23811,10430,336349.6190258492,2019-01-25
5273,2756,13364,14202,364677.9397346473,2019-12-31
5274,26826,611,97,280224.2236968246,2019-02-18
5275,12052,6964,6944,299428.93109395803,2018-04-15
5276,4211,19823,1856,328317.76994171506,2017-04-13
5277,14255,27488,122,339385.08764355065,2019-02-01
5278,27552,16700,9237,336893.2096405587,2018-12-27
5279,29750,3770,8395,275035.31726984854,2018-12-09
5280,29537,20126,19386,241728.63724740996,2019-05-17
5281,16968,1473,15363,334134.05620715366,2018-07-05
5282,10431,2773,13920,416052.52294741245,2017-01-22
5283,21211,27124,5787,341324.5077963922,2019-05-17
5284,25967,12657,19853,309863.6356226613,2018-03-20
5285,10461,3352,11666,294615.55298656464,2019-05-29
5286,22887,8905,15816,264262.5341814381,2018-06-11
5287,18120,16677,17696,343967.86138592276,2018-05-26
5288,1951,21012,32,321840.0989161647,2017-10-02
5289,15810,18001,18460,340509.33152101777,2017-06-01
5290,28922,12514,3677,320233.1367599696,2017-02-02
5291,17857,1888,5994,300249.33520137385,2017-05-15
5292,4657,351,12514,345967.1558592485,2019-07-06
5293,27251,6341,19334,323345.259529931,2019-05-30
5294,26169,13269,13460,304768.12809595076,2017-01-30
5295,27112,21757,18011,331849.4902231319,2019-07-23
5296,16148,18179,19666,294686.6995251017,2018-04-21
5297,8994,4044,17844,330386.5954980188,2018-02-11
5298,26847,8637,508,379969.8069872671,2019-11-21
5299,16984,24067,831,318776.4595119856,2017-08-02
5300,10709,10159,7730,272287.7047685647,2018-05-03
5301,1990,23913,18583,373086.39413369185,2018-01-24
5302,12285,14585,8826,283577.6365413846,2018-05-16
5303,8715,21777,11966,376962.42702591734,2019-07-06
5304,2756,26861,10354,312141.4712197398,2018-12-18
5305,28168,23801,8780,347827.50098669773,2018-09-11
5306,21460,1380,18017,400626.6528066777,2017-05-13
5307,10046,14602,19244,312939.7584114804,2018-08-11
5308,15644,11163,3750,319576.75986147684,2019-05-19
5309,1575,18698,16448,314831.8634297517,2018-11-22
5310,904,2385,8515,399523.33505501226,2017-08-01
5311,15820,23494,14026,330369.0654302384,2019-04-26
5312,28513,3466,10525,365426.0396462507,2019-07-08
5313,25880,2221,2665,353325.5456151858,2017-06-27
5314,29821,3483,17418,334150.98867032974,2019-02-21
5315,10010,29407,3191,350157.77997813607,2018-11-14
5316,19445,6216,13803,354533.04909562547,2018-06-24
5317,6359,2878,2530,304455.3452832834,2019-02-21
5318,2183,2314,14858,365899.4451891235,2019-03-10
5319,732,2890,9306,327409.0822158816,2019-01-22
5320,584,13584,9188,276095.59267276945,2018-07-20
5321,28567,133,14045,316142.3274294238,2018-11-30
5322,12766,17422,15141,366555.4819085595,2017-02-16
5323,29180,7503,5313,331310.93143294624,2017-12-30
5324,343,25323,8513,317522.57399646845,2017-06-10
5325,18645,6622,11053,282870.21362391475,2019-05-22
5326,15048,9736,8533,323413.62804186007,2019-05-26
5327,5943,23005,9606,340645.1281181239,2017-11-30
5328,7609,21194,15758,339981.4274392589,2017-05-17
5329,22539,11806,8540,332278.1637650859,2019-06-25
5330,8029,11619,4072,388081.5448731118,2018-03-21
5331,27990,16804,10898,337288.8110152814,2020-01-05
5332,26019,6018,18081,351703.2424395435,2019-04-30
5333,11633,5238,14711,289463.3955017306,2017-05-10
5334,14761,20156,8127,333337.29918811534,2017-05-18
5335,8097,21853,14311,329810.51315359544,2019-07-19
5336,29802,15510,14642,314902.8265165615,2018-06-21
5337,12135,9663,13556,315777.8187516705,2018-06-25
5338,13730,21379,13798,331359.1967437635,2017-11-22
5339,25094,11901,15083,332401.1195163181,2018-06-03
5340,299,11639,5580,318881.6576733333,2019-05-18
5341,22537,14981,4057,383215.1077826973,2018-04-29
5342,9198,21584,10423,318738.42999570654,2018-01-04
5343,16690,29670,8010,369555.3403596478,2017-06-04
5344,1946,25375,4516,258527.65406798065,2017-12-09
5345,11312,4698,13304,373774.131514897,2017-05-16
5346,17923,2378,13314,352100.42202900664,2018-04-18
5347,10857,23055,15247,380631.10549263173,2018-02-15
5348,16941,27535,18481,326136.75787011214,2017-11-12
5349,17119,17550,6651,350240.2086692551,2019-09-17
5350,22200,18508,7360,306343.3898699265,2017-08-14
5351,27057,20400,8369,375404.7528848815,2018-10-01
5352,11750,13869,15822,380698.0788575972,2018-11-20
5353,16445,5671,18610,279338.84506290784,2018-07-03
5354,20170,27436,11258,330206.3780568229,2018-08-02
5355,28739,11034,4223,311194.4340788576,2017-11-25
5356,22814,1903,12346,308546.4295728369,2017-05-24
5357,15381,17841,17695,347793.85902843316,2018-05-18
5358,21897,18415,6408,383595.9600192837,2018-09-23
5359,15553,18877,8680,354963.24538705434,2019-09-06
5360,21916,15659,9483,342033.90985231503,2017-01-13
5361,23333,23369,16289,358875.58182892133,2019-05-30
5362,23191,12463,7299,350218.5543402278,2019-12-01
5363,10656,24535,17596,277393.06794679345,2019-12-02
5364,4401,5095,17887,358501.8110154681,2017-06-01
5365,28698,4556,3340,278705.0519203155,2019-12-23
5366,28861,22810,3149,331844.98373405164,2018-03-07
5367,22915,7282,2069,394750.01131627575,2017-04-24
5368,12661,13785,1226,330304.0113610968,2019-04-25
5369,15805,4126,17654,384555.9833799462,2018-08-28
5370,25367,20193,13651,294713.3234287076,2018-08-13
5371,5953,18494,11415,376004.6778130975,2017-02-04
5372,3251,5056,7849,337768.6806575427,2018-06-02
5373,12663,24410,12655,327462.6622508482,2019-04-25
5374,28251,11297,10361,392557.790888856,2019-10-25
5375,9317,28315,10853,411369.9557410785,2019-04-19
5376,19768,15881,13538,330433.15463382367,2018-09-02
5377,26535,8500,19536,328700.21926964447,2019-06-21
5378,15754,3509,13026,276302.9336654258,2018-05-29
5379,20019,21719,1136,289754.86934642494,2019-11-09
5380,13110,16817,4561,329534.70614968846,2019-10-29
5381,3175,27451,14576,371141.5141282481,2017-05-02
5382,2908,18237,14049,307708.288612702,2019-04-16
5383,16153,17872,17433,321862.4528217392,2019-02-01
5384,8915,11156,4427,330564.8004808375,2017-04-24
5385,21934,18048,17785,313950.7459610773,2017-09-25
5386,826,15426,12629,314839.08543539303,2019-05-25
5387,16727,17819,5074,372155.3492579725,2019-03-09
5388,8755,11956,7106,340345.79275854677,2019-04-20
5389,13180,28455,16,334493.21247327345,2019-05-30
5390,19404,13342,2755,323663.99143059645,2019-07-06
5391,8278,27570,17332,330130.86940664705,2017-04-29
5392,19398,20998,18496,280489.4643020633,2018-04-29
5393,20541,2615,1211,304115.04188641446,2018-11-30
5394,29566,23075,13042,342541.1635989886,2018-06-25
5395,7719,1182,5583,375395.66405445,2018-07-20
5396,8123,28449,481,291088.78759201773,2018-05-12
5397,10264,19168,14640,355083.29096824175,2019-01-17
5398,24822,18627,16893,353404.6247888668,2017-07-29
5399,24885,4372,18630,444948.6510375279,2017-01-30
5400,16342,25394,1551,421096.1755039783,2017-05-20
5401,5674,3281,7803,298851.7347190046,2019-05-03
5402,17901,24154,11778,312565.9533459674,2018-04-17
5403,11934,5506,8891,378661.19184310874,2017-05-19
5404,24973,13686,19525,312750.74051310314,2019-06-14
5405,16985,22736,4011,356141.91910258133,2019-06-18
5406,4057,27073,5869,357388.60438300594,2019-05-21
5407,25752,8116,18456,386001.1963692098,2017-04-24
5408,11,11076,13094,395789.0167886431,2019-01-18
5409,13060,1617,736,367916.23608534946,2019-11-14
5410,15566,5609,19836,385820.0282205344,2019-04-29
5411,7785,22870,11178,306960.6643288116,2017-06-26
5412,25074,9316,2097,307493.34584041004,2018-02-03
5413,13686,21548,15600,393316.9501207002,2017-02-28
5414,24890,26253,1741,293504.7777311836,2018-12-14
5415,19909,6395,19258,314732.78459804197,2017-09-27
5416,3613,25620,18941,317374.92579592037,2019-04-19
5417,15152,21885,15552,327444.91142553394,2017-04-25
5418,19776,17059,14013,319143.9373634266,2018-06-10
5419,24515,22379,12697,384223.08734980406,2017-07-19
5420,11385,15132,19758,367941.15125912585,2019-02-26
5421,19909,14072,9351,369559.70749850094,2017-05-27
5422,3644,5508,11918,348563.3068511065,2018-02-20
5423,19625,19463,10888,320195.2986191176,2018-05-22
5424,28145,28894,11517,320371.2442460056,2019-12-28
5425,6560,277,3938,370158.51452351105,2019-08-03
5426,23884,24772,10496,371911.3604361314,2019-02-01
5427,527,18230,7916,349551.2225804146,2019-11-12
5428,11850,29990,10899,375193.58650393964,2018-07-22
5429,16568,29106,3824,333553.59214330907,2018-08-23
5430,811,16349,19444,370634.55463938834,2019-12-31
5431,9395,9122,7992,411494.6965458381,2019-12-27
5432,21346,21082,19927,344585.9465385299,2017-06-24
5433,5546,23979,18807,341355.2318617831,2019-12-04
5434,4657,580,14993,269489.8839458237,2018-03-25
5435,27455,251,8205,351558.6008136367,2018-01-24
5436,26359,9596,18384,313396.9312562549,2019-12-13
5437,10359,2918,9436,374558.76813092217,2018-07-19
5438,17981,10295,12494,314160.073570193,2019-06-23
5439,18296,7914,5983,423603.97317685105,2018-07-22
5440,22315,17008,16467,304577.2371385092,2019-09-29
5441,6752,7319,9315,361901.6850703559,2017-06-01
5442,12833,89,5854,352049.57836610044,2017-08-20
5443,5177,20492,8748,325823.79872904794,2017-12-11
5444,23741,20150,8898,353165.3380549178,2018-07-28
5445,552,21630,17866,318118.5335951871,2017-02-20
5446,17841,4036,4692,329089.25679793366,2018-07-13
5447,24013,15114,14725,363208.9589162421,2019-11-03
5448,4018,28577,4711,373826.16222396406,2019-06-26
5449,5048,22495,11220,283054.07963251293,2017-07-19
5450,2185,27468,15597,275451.3692654101,2019-05-27
5451,20939,1324,5228,322559.5422207312,2017-07-27
5452,12576,17196,12468,336407.15707635065,2019-08-17
5453,3832,10001,19285,277013.42865209887,2018-06-12
5454,29941,20608,11049,331129.98188226187,2018-02-22
5455,13640,16856,16238,365425.3158712419,2018-11-12
5456,26160,16437,13316,349830.77832525317,2018-11-19
5457,8957,5049,17676,360771.9217163909,2017-07-14
5458,12306,9827,17167,462182.1473558561,2018-12-02
5459,21599,12946,4814,398431.60078148084,2018-04-20
5460,11602,25732,2857,368572.3731662915,2018-04-26
5461,20151,23145,3402,324104.90038331016,2017-04-25
5462,20100,23815,10338,343528.64643875294,2017-06-15
5463,5897,26127,12404,349854.93146190664,2019-05-24
5464,17009,22343,4843,343591.60397695086,2018-05-28
5465,21565,21328,18380,328671.97756738483,2019-05-24
5466,20205,5497,12939,348203.3477087248,2018-06-04
5467,15394,3132,5398,356883.7130702854,2018-05-22
5468,13764,15366,18482,396952.11758728547,2019-06-18
5469,8441,844,7791,375102.0280871698,2017-12-25
5470,17586,5646,12375,377926.23228858534,2017-05-27
5471,27249,6739,15048,322064.3913436864,2019-05-20
5472,7807,23039,7706,386262.35367790196,2019-07-05
5473,15474,5222,16515,388783.2775670909,2018-06-04
5474,29644,8044,4389,418148.11591584334,2017-01-23
5475,18706,18226,13066,328383.5812378759,2019-06-11
5476,22619,1403,7387,375290.127576352,2017-01-14
5477,7753,9202,13424,361549.5774920243,2019-06-11
5478,23825,11214,8466,361097.77228079847,2019-02-19
5479,18611,21445,12259,311147.04486983677,2019-01-04
5480,6723,20953,7802,385487.4353071196,2018-04-11
5481,24234,17413,3316,310146.376324782,2018-01-15
5482,18035,7077,10289,404855.27059965767,2018-01-27
5483,21202,13581,10085,350091.48225214344,2018-05-01
5484,18373,28880,6047,317676.1839532034,2017-08-09
5485,24575,23000,839,362641.0650749965,2017-08-01
5486,1328,2060,8936,395427.97694405756,2019-12-19
5487,24486,3045,15448,339061.8937782108,2017-03-08
5488,16480,13685,12898,305488.1490789932,2018-06-19
5489,21750,15292,10939,344555.67038057494,2018-10-19
5490,25747,12057,92,326861.396487099,2018-05-28
5491,27314,23581,17065,395602.5374801571,2018-02-24
5492,26939,27907,2759,316975.72111421806,2018-07-29
5493,9529,7090,18381,284260.78920472594,2017-02-01
5494,25979,10284,3183,374726.7277083845,2017-05-20
5495,12044,15736,13295,394418.89157505933,2019-07-26
5496,10575,20179,18327,297086.1569294803,2018-01-26
5497,26072,16600,11400,358803.99308330734,2019-07-16
5498,5022,25679,7926,346613.31395479164,2019-08-16
5499,8542,11108,1451,429543.59327843325,2018-04-30
5500,2466,7788,19430,345590.17856618087,2018-12-15
5501,11394,20909,2627,418476.2214830751,2019-01-30
5502,775,5545,19621,381217.3681433032,2017-07-17
5503,184,22652,9245,300086.152835235,2019-09-29
5504,10082,18214,367,333849.5409196426,2019-07-16
5505,5015,13980,9428,327030.267401121,2018-05-28
5506,29819,17780,792,350999.12882354466,2017-01-11
5507,20610,22731,13703,368839.9050974426,2019-07-29
5508,20746,10006,11381,384330.4954388156,2019-08-28
5509,14351,676,10597,363034.41330404696,2019-01-17
5510,24731,1564,5419,318180.3739809852,2017-04-12
5511,22170,23781,583,323464.60547181714,2017-03-01
5512,29338,24838,15523,312447.0381266917,2017-10-12
5513,4399,22261,3099,369582.4556348887,2019-12-13
5514,26452,25701,1719,349633.4822270863,2017-11-14
5515,28574,10052,9101,347631.90972475027,2018-04-24
5516,9225,26384,4394,355271.21962846833,2017-12-31
5517,7722,5253,19218,358411.3941695356,2017-02-20
5518,28195,10518,17808,366304.7935075513,2017-04-13
5519,9743,16802,10124,406849.64509635686,2019-06-30
5520,29636,4738,4294,359711.9489931931,2019-04-25
5521,12544,29105,17726,361090.4199455175,2017-12-28
5522,20491,12545,19919,348037.04309904226,2017-05-20
5523,11746,3721,8403,452449.5398831419,2017-11-15
5524,20813,26369,3421,390437.397348279,2018-05-29
5525,5013,16930,11945,323518.31167482137,2019-01-03
5526,17511,1349,1161,344658.2130024531,2018-05-26
5527,23097,10633,19134,339107.4052367302,2017-08-12
5528,21159,1678,617,368786.51591721096,2017-05-30
5529,2701,2409,16831,352222.9202293531,2017-11-20
5530,12056,6747,16354,453169.58570317435,2017-11-30
5531,8876,4648,5565,408767.6154279201,2017-01-16
5532,1170,15664,16929,394016.6897244457,2019-05-15
5533,12495,3239,17491,403060.1354999535,2017-11-21
5534,26811,12663,9339,417320.3000913405,2017-04-23
5535,5489,12625,17439,384380.4240246589,2019-09-23
5536,10968,22129,17767,378381.43318034505,2018-05-17
5537,8498,12276,10102,375547.257144193,2017-11-18
5538,3939,4360,7165,351621.2715904313,2018-12-01
5539,6262,19191,15883,404475.2360490711,2019-11-27
5540,8141,18208,15268,377143.4015935184,2017-05-11
5541,3019,28130,14097,366465.5968818533,2017-12-23
5542,14929,23001,1885,295300.39283667796,2018-06-14
5543,28352,28225,5658,368397.2503491217,2019-11-23
5544,12564,21425,2186,312313.14242773724,2017-10-18
5545,17591,16307,11295,361595.7643578747,2018-11-20
5546,8198,11436,9764,289358.87000941706,2019-06-08
5547,2162,15452,14840,330487.2865844858,2019-04-13
5548,27620,27730,8325,389198.13022617646,2018-06-17
5549,11007,18388,12962,350648.3119915527,2017-04-01
5550,7604,14009,5630,320397.57727496704,2018-07-12
5551,752,3494,3091,367796.8759329634,2018-12-28
5552,16880,13520,7547,380354.9385438777,2019-03-12
5553,4672,22560,2217,373201.17591747514,2017-06-01
5554,4709,19103,16895,370290.6816557214,2018-05-13
5555,26056,19000,13793,426205.15032783657,2017-07-02
5556,14828,19848,5157,382233.0203506053,2017-12-19
5557,25092,5861,1094,384371.3246937651,2019-07-05
5558,22876,13091,15168,375941.5420621311,2018-05-10
5559,18977,4196,12758,344672.3736138224,2019-02-04
5560,9384,15369,13660,395634.84449501656,2018-05-13
5561,2478,14373,680,354746.8851199728,2017-07-20
5562,5496,11055,6222,442299.60152394406,2019-05-13
5563,16554,18260,1891,429571.3591008435,2017-01-30
5564,15034,27407,3377,349244.1699406393,2019-01-03
5565,24542,10606,6968,312350.8104148476,2017-11-26
5566,2128,19008,3097,369059.3372959044,2019-08-29
5567,13212,2830,9240,345702.257067095,2019-12-27
5568,18684,16147,7728,419140.8316204748,2019-04-26
5569,14562,21163,19564,359553.4467568216,2017-01-25
5570,6316,7711,4918,396153.83169103635,2018-12-29
5571,29377,3023,7146,375491.2419148056,2018-01-11
5572,17377,25205,16568,326167.7074081345,2018-05-29
5573,4839,716,6776,407109.8850585082,2018-06-01
5574,2971,12602,6699,361296.9377928821,2018-04-14
5575,8391,19479,17662,414985.88822504994,2019-12-03
5576,1206,1164,16027,361796.1627239983,2018-05-12
5577,6544,5357,7710,461503.38743425044,2018-02-03
5578,11584,17845,7748,418866.251981165,2017-12-29
5579,2094,29751,19016,330640.97372711636,2017-05-13
5580,27350,10273,5711,437838.6676363194,2018-08-16
5581,29105,7598,13717,335134.29760908545,2018-12-25
5582,18566,10080,14455,402576.9287788006,2017-09-13
5583,4695,20120,12002,364867.1826314805,2019-07-05
5584,3256,27743,11724,265751.83749138686,2017-06-22
5585,19614,28081,777,468499.67352624354,2018-07-24
5586,25659,3894,3544,414331.1435304641,2018-06-05
5587,23727,10906,1681,399442.7744547589,2019-06-04
5588,1548,21868,3814,436038.71083022555,2018-04-24
5589,4922,77,12428,395382.077064958,2017-03-07
5590,14380,3064,14068,357038.25132401317,2018-04-27
5591,5356,12268,17452,441729.7935053389,2019-10-17
5592,18248,27939,15003,430212.72655228834,2019-08-17
5593,11240,18599,620,340217.4503799499,2018-01-14
5594,22291,29341,17686,343593.1005948516,2017-10-27
5595,14042,478,7701,326053.24248776253,2019-04-17
5596,5294,3210,19755,340269.9429941252,2017-02-15
5597,23512,15099,11608,362559.9925471208,2019-05-03
5598,21441,21217,17151,326068.0661217917,2018-08-31
5599,29549,28729,1863,425272.51665632584,2017-04-03
5600,1024,3981,18390,404837.57669743587,2019-09-11
5601,11206,9431,5627,336056.613949449,2019-11-28
5602,9626,27685,3073,389066.1875492006,2018-05-05
5603,27745,26358,7030,407803.31160175195,2017-07-12
5604,27343,21990,16977,386965.59490884194,2017-05-16
5605,22646,28962,3729,397198.25237051974,2017-02-24
5606,15579,29645,5225,294206.779606072,2018-01-15
5607,23009,16650,14192,348316.4969641782,2019-08-12
5608,26106,18426,6910,422227.3799375896,2018-07-07
5609,26636,16297,2222,411909.1398382004,2018-04-16
5610,29465,24448,8305,389621.59347435425,2019-12-20
5611,5299,2017,6666,392911.2055515225,2017-05-14
5612,14783,1221,13774,361844.83660581306,2018-07-28
5613,12483,14783,9283,433532.0340846015,2017-02-06
5614,19577,18452,11570,382613.2566001868,2017-07-29
5615,18348,20626,17987,403175.8187552415,2018-02-27
5616,23716,6955,3032,329612.783922593,2019-07-13
5617,2469,5207,7196,386973.9671693055,2017-11-26
5618,22152,14847,6331,347253.8366085197,2017-05-02
5619,12278,13266,8585,423207.5930726413,2017-05-07
5620,1416,23391,7988,420187.8457777021,2018-02-24
5621,29653,20504,5144,401922.2415315623,2017-02-18
5622,8160,7683,336,419059.11865828215,2017-08-02
5623,23954,9808,11687,395182.8559299232,2017-06-24
5624,23519,2255,10510,380813.6938165474,2019-07-21
5625,21600,25030,12495,343784.3037305229,2017-06-02
5626,19278,550,5942,322318.7122356006,2017-02-15
5627,10844,13090,18174,388220.9254397641,2017-12-11
5628,21816,3829,640,379129.1352337982,2017-08-26
5629,23832,23501,16053,405096.0741187489,2019-08-18
5630,28381,18414,6026,428499.7154013729,2018-07-30
5631,16078,26590,6591,377032.16729287757,2018-01-21
5632,15404,4251,17709,414053.1511707511,2019-07-02
5633,26584,2261,9694,453290.78000401706,2019-05-30
5634,18493,11361,8854,423172.22246445017,2018-09-16
5635,11031,8013,15659,431753.2797947152,2017-05-18
5636,6913,1858,6375,462232.6311555502,2018-01-18
5637,9917,27779,17560,396863.05613495247,2019-05-30
